month,doctor_id,doctor_name,specialty,state,region,molecule,brand,therapy_area,prescriptions,unique_patients,total_cost
2024-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Tirzepatide,Mounjaro,Diabetes & Metabolic,12,8,13395.35
2024-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Tirzepatide,Mounjaro,Diabetes & Metabolic,13,10,13837.55
2024-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Tirzepatide,Mounjaro,Diabetes & Metabolic,8,5,8343.49
2024-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Tirzepatide,Mounjaro,Diabetes & Metabolic,9,7,9740.25
2022-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,3,2,1705.62
2022-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,1,1,536.35
2022-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,6,4,3519.51
2022-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,3,3,1645.4
2022-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,8,7,4696.36
2022-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,2,1,1065.26
2022-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,7,4,3809.08
2022-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,5,4,2948.06
2022-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,4,3,2032.08
2022-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,4,2,2317.99
2022-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,4,3,2151.75
2022-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,5,3,2570.93
2023-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,5,3,2575.71
2023-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,4,3,2084.32
2023-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,7,6,3908.81
2023-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,2,2,1036.38
2023-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,8,7,4513.7
2023-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,7,5,3936.38
2023-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,6,5,3277.07
2023-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,5,3,2795.15
2023-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,8,6,4308.73
2023-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,5,3,2896.46
2023-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,6,4,3262.49
2023-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,7,5,4147.23
2024-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,9,6,5055.3
2024-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,6,4,3263.11
2024-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,7,5,4110.46
2024-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,7,6,3991.66
2024-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,13,9,6899.03
2024-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,10,8,5194.74
2024-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,1,1,577.98
2024-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,8,7,4179.83
2024-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,6,4,3110.87
2024-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,10,7,5610.17
2024-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,10,7,5713.77
2024-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Empagliflozin,Jardiance,Diabetes & Metabolic,10,8,5419.67
2022-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,3,3715.64
2022-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,2,3851.19
2022-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,3,3640.7
2022-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,2,1,1720.13
2022-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,2,1,1851.37
2022-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,5,6090.06
2022-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,6,6772.28
2022-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,4,6173.79
2022-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,2,2,1803.82
2022-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,9,7,8481.64
2022-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,6,4,5289.27
2022-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,2,3330.18
2023-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,3,2,2795.11
2023-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,5,3,4241.96
2023-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,6,6193.13
2023-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,8,6,7137.76
2023-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,1,1,841.03
2023-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,3,3412.78
2023-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,5,4,4630.56
2023-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,5,4,4629.71
2023-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,6,4,5398.46
2023-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,3,3706.59
2023-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,3,2,2901.52
2023-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,5,4,4298.16
2024-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,9,6,7582.74
2024-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,8,5,7024.94
2024-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,4,6775.94
2024-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,5,5893.66
2024-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,10,7,9621.93
2024-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,7,4,6661.93
2024-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,2,3834.75
2024-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,8,6,6955.45
2024-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,4,3,3527.03
2024-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,6,4,5313.38
2024-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,5,3,4506.4
2024-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dulaglutide,Trulicity,Diabetes & Metabolic,5,4,4279.97
2022-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,3,2587.15
2022-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,3,2,1571.36
2022-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,4,2883.87
2022-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,6,4,3406.94
2022-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,2,2306.73
2022-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,3,2,1715.45
2022-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,4,2892.01
2022-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,7,5,4224.94
2022-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2222.09
2022-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,3,2,1767.71
2022-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,3,2,1766.72
2022-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2206.2
2023-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,7,4,3817.16
2023-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,4,2637.95
2023-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,4,2693.23
2023-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,3,2989.21
2023-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,4,2948.25
2023-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2217.92
2023-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,3,2,1588.92
2023-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,3,2930.76
2023-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,3,3,1670.01
2023-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,8,6,4557.4
2023-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2130.34
2023-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,6,4,3453.5
2024-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,4,2895.53
2024-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2266.06
2024-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,5,3,2897.7
2024-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2353.04
2024-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,6,5,3169.54
2024-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,6,3,3103.32
2024-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,6,5,3202.07
2024-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2365.78
2024-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,4,3,2210.55
2024-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,2,1,1186.34
2024-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,6,4,3607.02
2024-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Dapagliflozin,Farxiga,Diabetes & Metabolic,7,5,3686.49
2022-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,6,4,3022.8
2022-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,2,2246.7
2022-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,1,1043.33
2022-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2232.51
2022-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,3,2,1584.77
2022-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2129.31
2022-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2076.45
2022-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,3,2,1627.4
2022-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,2,1056.87
2022-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,2,1120.07
2022-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2076.46
2022-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,8,6,4062.04
2023-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2100.95
2023-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2022.73
2023-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,1,1,534.08
2023-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,6,3,3372.8
2023-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,1,1,576.44
2023-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,6,4,3455.2
2023-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,1,1,549.87
2023-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,3,2,1593.23
2023-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2031.42
2023-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,2,998.71
2023-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2010.9
2024-01-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,3,2,1644.15
2024-02-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2155.12
2024-03-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,1,1015.16
2024-04-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2168.74
2024-05-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,2062.93
2024-06-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,1,1,518.18
2024-07-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,4,3,1994.91
2024-08-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,1,1,545.14
2024-09-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,3,2,1672.56
2024-10-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,1,1097.1
2024-11-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,1,1046.08
2024-12-01,DR0024,Dr. Samantha Moore,Endocrinology,Illinois,Midwest,Sitagliptin,Januvia,Diabetes & Metabolic,2,2,1055.89
2022-01-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,15,13,14416.35
2022-02-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,21,17,19716.6
2022-03-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,22,18,20912.54
2022-04-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,30,22,28616.3
2022-05-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,21,12,19189.46
2022-06-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,26,20,26182.6
2022-07-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,26,19,26464.98
2022-08-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,28,21,27331.43
2022-09-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,28,20,28218.92
2022-10-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,25,19,21997.4
2022-11-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,38,24,33427.39
2022-12-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,28,21,26708.08
2023-01-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,29,18,26452.42
2023-02-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,28,16,27211.52
2023-03-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,17,11,15780.98
2023-04-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,29,25,26465.19
2023-05-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,34,21,30013.07
2023-06-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,38,25,35607.56
2023-07-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,35,27,34611.68
2023-08-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,31,22,27130.8
2023-09-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,34,26,32743.31
2023-10-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,31,19,30946.41
2023-11-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,35,21,34343.12
2023-12-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,37,27,33529.47
2024-01-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,36,24,33591.05
2024-02-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,40,26,37352.51
2024-03-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,45,27,43351.32
2024-04-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,47,28,43501.17
2024-05-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,44,33,43406.38
2024-06-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,38,25,34938.94
2024-07-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,41,31,39451.37
2024-08-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,48,30,46229.71
2024-09-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,50,42,48106.37
2024-10-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,51,39,49665.86
2024-11-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,57,34,51720.44
2024-12-01,DR0025,Dr. Elizabeth Morris,Endocrinology,Texas,South,Semaglutide,Ozempic,Diabetes & Metabolic,73,47,66346.42
